score,pm_id,pm_title,pm_close,pm_category,pm_volume,kalshi_id,kalshi_title,kalshi_subtitle,kalshi_close,kalshi_category,kalshi_volume,both_have_prices,pm_url,verified,verified_by
80.0,2520505,Tomáš Souček: 1+ goals,2026-06-18T18:16:37Z,Sports,1237.26047,KXWCGOAL-26JUN18CZERSA-CZETSOUCE28-1,Tomas Soucek: 1+ goals,Tomas Soucek: 1+,2026-06-18T18:04:52Z,Sports,84353.65,0,https://polymarket.com/market/fifwc-cze-rsa-2026-06-18-goals-tomas-soucek-gte1,,
80.0,2572119,Lucas Paquetá: 1+ goals,2026-06-20T02:47:53Z,Sports,2480.5282850000003,KXWCGOAL-26JUN20NEDSWE-SWELBERGV15-1,Lucas Bergvall: 1+ goals,Lucas Bergvall: 1+,2026-06-20T19:10:17Z,Sports,5721.69,0,https://polymarket.com/market/fifwc-bra-hai-2026-06-19-goals-lucas-paqueta-gte1,,
80.0,2547663,Dota 2: Virtus.pro vs Inner Circle - Game 2 Winner,2026-06-22T14:42:05Z,Esports,217613.0020040001,KXDOTA2GAME-26JUN220700ICVP-VP,Will Virtus.pro win the Inner Circle vs. Virtus.pro Dota 2 match?,Virtus.pro,2026-06-22T14:19:32Z,Sports,37824.16,0,https://polymarket.com/market/dota2-vp-ic-2026-06-22-game2,,
80.0,2547683,Dota 2: Power Rangers vs L1ga Team - Game 2 Winner,2026-06-22T18:41:02Z,Esports,292302.33552000014,KXDOTA2GAME-26JUN221000L1GAPRAN-PRAN,Will Power Rangers win the L1ga Team vs. Power Rangers Dota 2 match?,Power Rangers,2026-06-22T18:29:41Z,Sports,52603.51,0,https://polymarket.com/market/dota2-pr1-l1ga-2026-06-22-game2,,
80.0,2609986,Valorant: YFT Esports vs Evil Geniuses Academy - Map 1 Winner,2026-06-26T00:58:17Z,Esports,6551.357944000001,KXVALORANTMAP-26JUN251900EGAYFT-1-YFT,Will YFT Esports win map 1 in the Evil Geniuses Academy vs. YFT Esports match?,YFT Esports,2026-06-25T22:54:45Z,Sports,2632.93,0,https://polymarket.com/market/val-yft-ega-2026-06-25-game1,,
80.0,2609987,Valorant: YFT Esports vs Evil Geniuses Academy - Map 2 Winner,2026-06-26T01:55:47Z,Esports,3324.0175620000005,KXVALORANTMAP-26JUN251900EGAYFT-2-YFT,Will YFT Esports win map 2 in the Evil Geniuses Academy vs. YFT Esports match?,YFT Esports,2026-06-25T23:54:40Z,Sports,2545.3,0,https://polymarket.com/market/val-yft-ega-2026-06-25-game2,,
80.0,2517762,Will Australia be an advancing Group Stage third-place team at the 2026 World Cup?,2026-06-26T06:01:34Z,Soccer,1758.819446,KXWCGROUPQUAL-26D-AUS,Will Australia qualify from World Cup Group D?,Australia,2026-06-26T04:35:20Z,Sports,216334.41,0,https://polymarket.com/market/will-australia-be-an-advancing-group-stage-third-place-team-at-the-2026-world-cup-20260612150003056,,
80.0,2672178,Dota 2: Power Rangers vs Team Bald - Game 2 Winner,2026-06-26T21:11:56Z,Esports,139044.67333099997,KXDOTA2GAME-26JUN261300BALDPRAN-PRAN,Will Power Rangers win the Team Bald vs. Power Rangers Dota 2 match?,Power Rangers,2026-06-26T19:59:36Z,Sports,105175.54,0,https://polymarket.com/market/dota2-pr1-bald-2026-06-26-game2,,
80.0,2698406,Ali Ahmed: 2+ goals,2026-06-28T21:22:11Z,Sports,1124.99719,KXWCGOAL-26JUN27JORARG-JORAOLWAN9-2,Ali Iyad Olwan: 2+ goals,Ali Iyad Olwan: 2+,2026-06-28T03:51:20Z,Sports,21412.23,0,https://polymarket.com/market/fifwc-rsa-can-2026-06-28-goals-ali-ahmed-gte2,,
80.0,2682529,"ICC T20 World Cup, Women: South Africa vs Bangladesh",2026-06-28T14:44:07Z,Sports,262937.328625,KXWT20WORLDCUP-26-BAN,Will Bangladesh win the Women's T20 World Cup?,Bangladesh,2026-06-28T23:50:52Z,Sports,26803.51,0,https://polymarket.com/market/crint-zaf3-bgd3-2026-06-28,,
80.0,2703743,Roberto Bautista Agut vs. Joao Fonseca: Total Sets O/U 3.5,2026-06-29T16:06:50Z,Sports,1614.420674,KXATPGSPREAD-26JUN29BAUFON-FON4,Will Joao Fonseca win at least 3.5 more games than Roberto Bautista Agut?,Joao Fonseca -3.5 games,2026-06-29T15:42:20Z,Sports,151.0,0,https://polymarket.com/market/atp-agut-fonseca-2026-06-29-set-totals-3pt5,,
80.0,2691068,Bosnia and Herzegovina to win the second half?,2026-07-02T02:18:52Z,Sports,5148.395346000001,KXWCSTAGEOFELIM-26BIH-FW,Will Bosnia and Herzegovina win the Final of the 2026 Men's FIFA World Cup?,Outright Winner,2026-07-02T02:19:58Z,Sports,507.0,0,https://polymarket.com/market/fifwc-usa-bih-2026-07-01-second-half-result-away,,
80.0,2760282,Dota 2: Spirit Academy vs RE.Arise - Game 2 Winner,2026-07-02T23:41:53Z,Esports,43026.381342999994,KXDOTA2GAME-26JUL020300REASPIRITAC-SPIRITAC,Will Spirit Academy win the RE.Arise vs. Spirit Academy Dota 2 match?,Spirit Academy,2026-07-02T22:09:27Z,Sports,18259.71,0,https://polymarket.com/market/dota2-spirit1-rearis-2026-07-02-game2,,
80.0,2741206,Dota 2: Team Syntax vs summer bear - Game 2 Winner,2026-07-06T14:38:32Z,Esports,75833.48403499994,KXDOTA2GAME-26JUN300900SBSTX-STX,Will Team Syntax win the summer bear vs. Team Syntax Dota 2 match?,Team Syntax,2026-07-06T14:09:35Z,Sports,34298.27,0,https://polymarket.com/market/dota2-stx-sb5-2026-06-30-game2,,
80.0,2749771,Dota 2: Team Nemesis vs PARIVISION - Game 2 Winner,2026-07-07T20:38:58Z,Esports,38265.33441,KXDOTA2GAME-26JUL071000PARINEM-PARI,Will PARIVISION win the PARIVISION vs. Team Nemesis Dota 2 match?,PARIVISION,2026-07-07T17:49:36Z,Sports,5892.76,0,https://polymarket.com/market/dota2-nem-pari-2026-07-07-game2,,
80.0,2448339,Will Taylor Swift get married in Manhattan?,2026-07-04T03:19:35Z,Culture,151119.81071300013,KXMARRIAGESWIFTKELCE-26,Will Taylor Swift and Travis Kelce be married in 2026?,Before 2027,2026-07-07T02:14:57Z,Entertainment,1645745.84,0,https://polymarket.com/market/will-taylor-swift-get-married-in-manhattan-20260605211638230,,
79.7,824260,Will Greg Hull win the 2026 New Mexico Governor Republican primary election?,2026-06-03T07:40:21Z,Politics,182666.72928799991,KXGOVNMNOMR-26-GHUL,Will Gregg Hull be the Republican nominee for Governor in New Mexico?,Gregg Hull,2026-06-03T04:03:59Z,Elections,80872.15,0,https://polymarket.com/market/will-greg-hull-win-the-2026-new-mexico-governor-republican-primary-election,,
79.7,2335370,Valorant: Global Esports vs Nongshim RedForce - Map 1 Winner,2026-05-24T11:49:54Z,Sports,57525.840725000024,KXVALORANTMAP-26MAY230400NSGE-1-NS,Will Nongshim RedForce win map 1 in the Nongshim RedForce vs. Global Esports match?,Nongshim RedForce,2026-05-24T09:16:03Z,Sports,18317.3,0,https://polymarket.com/market/val-ge1-ns1-2026-05-23-game1,,
79.7,2335371,Valorant: Global Esports vs Nongshim RedForce - Map 2 Winner,2026-05-24T12:34:42Z,Sports,13039.336903999996,KXVALORANTMAP-26MAY230400NSGE-2-NS,Will Nongshim RedForce win map 2 in the Nongshim RedForce vs. Global Esports match?,Nongshim RedForce,2026-05-24T10:01:26Z,Sports,1261.0,1,https://polymarket.com/market/val-ge1-ns1-2026-05-23-game2,inv,claude-2026-07-10
79.7,2369511,Valorant: Division One vs Azure Dragon Gaming - Map 1 Winner,2026-05-29T02:00:32Z,Sports,6156.596494,KXVALORANTMAP-26MAY281900ADGD1-1-D1,Will Division One win map 1 in the Azure Dragon Gaming vs. Division One match?,Division One,2026-05-29T00:00:24Z,Sports,5869.77,0,https://polymarket.com/market/val-d1-adg-2026-05-28-game1,,
79.7,2369512,Valorant: Division One vs Azure Dragon Gaming - Map 2 Winner,2026-05-29T03:21:48Z,Sports,24808.626924999993,KXVALORANTMAP-26MAY281900ADGD1-2-D1,Will Division One win map 2 in the Azure Dragon Gaming vs. Division One match?,Division One,2026-05-29T00:54:32Z,Sports,7180.81,0,https://polymarket.com/market/val-d1-adg-2026-05-28-game2,,
79.7,2593790,Valorant: Team Liquid Academy vs Misa Esports - Map 1 Winner,2026-06-23T20:06:49Z,Esports,16987.441652,KXVALORANTMAP-26JUN231330NVUTLA-1-TLA,Will Team Liquid Academy win map 1 in the Misa Esports vs. Team Liquid Academy match?,Team Liquid Academy,2026-06-23T17:49:39Z,Sports,10781.75,0,https://polymarket.com/market/val-tla-mis-2026-06-23-game1,,
79.7,2593791,Valorant: Team Liquid Academy vs Misa Esports - Map 2 Winner,2026-06-23T21:09:34Z,Esports,39359.59053599998,KXVALORANTMAP-26JUN231330NVUTLA-2-TLA,Will Team Liquid Academy win map 2 in the Misa Esports vs. Team Liquid Academy match?,Team Liquid Academy,2026-06-23T18:54:30Z,Sports,34014.98,0,https://polymarket.com/market/val-tla-mis-2026-06-23-game2,,
79.7,2691975,Valorant: Misa Esports vs Team Liquid Academy - Map 1 Winner,2026-06-29T21:46:34Z,Esports,9879.246827,KXVALORANTMAP-26JUN291330TLANVU-1-TLA,Will Team Liquid Academy win map 1 in the Team Liquid Academy vs. Misa Esports match?,Team Liquid Academy,2026-06-29T19:04:29Z,Sports,7779.43,0,https://polymarket.com/market/val-mis-tla-2026-06-29-game1,,
79.7,2691976,Valorant: Misa Esports vs Team Liquid Academy - Map 2 Winner,2026-06-29T22:07:07Z,Esports,12308.241357999994,KXVALORANTMAP-26JUN291330TLANVU-2-TLA,Will Team Liquid Academy win map 2 in the Team Liquid Academy vs. Misa Esports match?,Team Liquid Academy,2026-06-29T19:49:30Z,Sports,7047.34,0,https://polymarket.com/market/val-mis-tla-2026-06-29-game2,,
79.7,1389569,Will Rebecca Scriven win the by-election for the seat of Farrer in the Australian House of Representatives?,2026-05-09T16:54:07Z,Politics,265701.54927199986,KXFARRERBYELECTION-26DEC31-FFP,Will the Family First Party win the 2026 Farrer by-election?,Rebecca Scriven,2026-05-11T22:12:13Z,Elections,2800.0,0,https://polymarket.com/market/will-rebecca-scriven-win-the-by-election-for-the-seat-of-farrer-in-the-australian-house-of-representatives,,
79.6,942040,Will Civil Contract win the most seats in the 2026 Armenian National Assembly election?,2026-06-14T23:27:54Z,World,579356.850983003,KXARMENIAPARLI-26-CIVIL,Who will win the next Armenian parliamentary election?,Civil Contract,2026-06-16T15:50:09Z,Elections,46632.97,0,https://polymarket.com/market/will-civil-contract-win-the-most-seats-in-the-2026-armenian-national-assembly-election,,
79.6,1420452,Will Andres Castro be the Democratic Nominee for GA-05?,2026-05-20T02:46:24Z,Politics,2064.760881,KXORPRIMARY-05D26-JBYN,Will Janelle Bynum be the Democratic nominee for OR-05?,Janelle Bynum,2026-05-20T14:46:20Z,Elections,3616.0,0,https://polymarket.com/market/will-andres-castro-be-the-democratic-nominee-for-ga-05-791,,
79.6,825450,Will Tom Steyer advance from the 2026 California Governor primary election?,2026-06-10T19:50:15Z,Politics,620452.1238110017,KXGOVCAPRIMARY-26-TSTE,Who will win California's top-two primary for governor?,Tom Steyer,2026-06-10T00:07:00Z,Elections,2248929.24,0,https://polymarket.com/market/will-tom-steyer-get-the-first-or-second-most-votes-in-the-2026-california-governor-primary-election,,
79.6,1237410,Will Matt Mahan advance from the 2026 California Governor primary election?,2026-06-10T20:05:30Z,Politics,41311.658174000004,KXGOVCAPRIMARY-26-MMAH,Who will win California's top-two primary for governor?,Matt Mahan,2026-06-10T00:07:00Z,Elections,235573.46,0,https://polymarket.com/market/will-matt-mahan-advance-from-the-2026-california-governor-primary-election,,
79.6,2229966,Valorant: G2 Esports vs 100 Thieves - Map 2 Winner,2026-05-15T03:32:34Z,Sports,32219.92343399999,KXVALORANTGAME-26MAY142000100TG2-G2,Will G2 Esports win the 100 Thieves vs. G2 Esports Valorant match?,G2 Esports,2026-05-15T01:30:00Z,Sports,147842.06,0,https://polymarket.com/market/val-g21-100t1-2026-05-14-game2,,
79.6,564194,Will the Cleveland Cavaliers win the NBA Eastern Conference Finals?,2026-05-26T06:01:08Z,Sports,1859478.8589589968,KXNBAEAST-26-CLE,Will the Cleveland win the 2026 Pro Basketball Eastern Conference Championship?,Cleveland,2026-05-26T02:33:29Z,Sports,6505962.69,0,https://polymarket.com/market/will-the-cleveland-cavaliers-win-the-nba-eastern-conference-finals,,
79.6,2164826,Dota 2: L1ga Team vs Nigma Galaxy - Game 2 Winner,2026-05-07T00:28:14Z,Sports,45665.20541599999,KXDOTA2GAME-26MAY061400NGXL1GA-NGX,Will Nigma Galaxy win the Nigma Galaxy vs. L1ga Team Dota 2 match?,Nigma Galaxy,2026-05-06T22:09:58Z,Sports,12828.3,0,https://polymarket.com/market/dota2-l1ga-ngx-2026-05-06-game2,,
79.6,2235745,Dota 2: Xtreme Gaming vs PlayTime - Game 2 Winner,2026-05-13T20:44:40Z,Sports,128905.29258599991,KXDOTA2GAME-26MAY130930PLATXTREME-XTREME,Will Xtreme Gaming win the PlayTime vs. Xtreme Gaming Dota 2 match?,Xtreme Gaming,2026-05-13T18:20:07Z,Sports,21407.65,0,https://polymarket.com/market/dota2-xtreme-playti-2026-05-13-game2,,
79.6,2241388,Dota 2: Vici Gaming vs Virtus.pro - Game 2 Winner,2026-05-14T18:58:18Z,Sports,173583.04236399982,KXDOTA2GAME-26MAY140930VPVG-VP,Will Virtus.pro win the Virtus.pro vs. Vici Gaming Dota 2 match?,Virtus.pro,2026-05-14T16:21:39Z,Sports,11857.27,0,https://polymarket.com/market/dota2-vg-vp-2026-05-14-game2,,
79.6,2241347,Dota 2: ex-HEROIC vs Team Falcons - Game 2 Winner,2026-05-14T19:32:33Z,Sports,71422.797788,KXDOTA2GAME-26MAY140930FLCEXH-FLC,Will Team Falcons win the Team Falcons vs. ex-HEROIC Dota 2 match?,Team Falcons,2026-05-14T16:49:59Z,Sports,5471.55,0,https://polymarket.com/market/dota2-heroic2-flc-2026-05-14-game2,,
79.6,2286457,Dota 2: PARIVISION vs Team Liquid - Game 2 Winner,2026-05-19T17:58:20Z,Sports,578871.3881819987,KXDOTA2GAME-26MAY190930LIQUIDPARI-PARI,Will PARIVISION win the Team Liquid vs. PARIVISION Dota 2 match?,PARIVISION,2026-05-19T17:54:31Z,Sports,82871.41,0,https://polymarket.com/market/dota2-pari-liquid-2026-05-19-game2,,
79.6,2306124,Dota 2: Natus Vincere vs PlayTime - Game 2 Winner,2026-05-21T15:25:15Z,Sports,436919.84494599974,KXDOTA2GAME-26MAY210600PLATNAVI-PLAT,Will PlayTime win the PlayTime vs. Natus Vincere Dota 2 match?,PlayTime,2026-05-21T14:23:31Z,Sports,26828.85,0,https://polymarket.com/market/dota2-navi-playti-2026-05-21-game2,,
79.6,2325649,Dota 2: PARIVISION vs Team Spirit - Game 2 Winner,2026-05-23T20:37:18Z,Sports,629408.4539560005,KXDOTA2GAME-26MAY230930TSPARI-TS,Will Team Spirit win the Team Spirit vs. PARIVISION Dota 2 match?,Team Spirit,2026-05-23T20:31:33Z,Sports,118949.38,0,https://polymarket.com/market/dota2-pari-ts8-2026-05-23-game2,,
79.6,2555541,Dota 2: LGD Gaming vs Lindorfitos - Game 2 Winner,2026-06-16T23:25:02Z,Esports,34894.21830499999,KXDOTA2GAME-26JUN161600LINLGD-LIN,Will Lindorfitos win the Lindorfitos vs. LGD Gaming Dota 2 match?,Lindorfitos,2026-06-17T02:39:50Z,Sports,31975.96,0,https://polymarket.com/market/dota2-lgd-lindor-2026-06-16-game2,,
79.6,2547074,Dota 2: Team Spirit vs VP.Prodigy - Game 2 Winner,2026-06-21T12:03:04Z,Esports,69238.76347600001,KXDOTA2GAME-26JUN210400VPPTS-VPP,Will VP.Prodigy win the VP.Prodigy vs. Team Spirit Dota 2 match?,VP.Prodigy,2026-06-21T10:39:51Z,Sports,43499.92,0,https://polymarket.com/market/dota2-ts8-vpp-2026-06-21-game2,,
79.6,2670546,Dota 2: Yellow Submarine vs MODUS - Game 2 Winner,2026-06-26T17:32:07Z,Esports,545394.8432729996,KXDOTA2GAME-26JUN261000YESMODUS-YES,Will Yellow Submarine win the Yellow Submarine vs. MODUS Dota 2 match?,Yellow Submarine,2026-06-26T15:59:35Z,Sports,39421.97,0,https://polymarket.com/market/dota2-yes-modus-2026-06-26-game2,,
79.6,2749687,Dota 2: L1ga Team vs Nigma Galaxy - Game 2 Winner,2026-07-07T17:01:32Z,Esports,231173.21864199982,KXDOTA2GAME-26JUL070730NGXL1GA-NGX,Will Nigma Galaxy win the Nigma Galaxy vs. L1ga Team Dota 2 match?,Nigma Galaxy,2026-07-07T14:59:41Z,Sports,9434.44,0,https://polymarket.com/market/dota2-l1ga-ngx-2026-07-07-game2,,
79.6,2329310,Miomir Kecmanovic vs. Fabian Marozsan: Total Sets O/U 4.5,2026-05-24T14:07:37Z,Sports,3096.2904,KXATPGSPREAD-26MAY24KECMAR-KEC5,Will Miomir Kecmanovic win at least 4.5 more games than Fabian Marozsan?,Miomir Kecmanovic -4.5 games,2026-05-24T11:48:28Z,Sports,257.0,0,https://polymarket.com/market/atp-kecmano-marozsa-2026-05-24-set-totals-4pt5,,
79.6,2329329,Hamad Medjedovic vs. Yannick Hanfmann: Total Sets O/U 3.5,2026-05-24T22:08:03Z,Sports,1139.492289,KXATPGSPREAD-26MAY24MEDHAN-MED4,Will Hamad Medjedovic win at least 3.5 more games than Yannick Hanfmann?,Hamad Medjedovic -3.5 games,2026-05-24T18:52:06Z,Sports,699.64,0,https://polymarket.com/market/atp-medjedo-hanfman-2026-05-24-set-totals-3pt5,,
79.6,2807281,Seattle Storm vs. Los Angeles Sparks: O/U 174.5,2026-07-07T04:30:16Z,Sports,29900.655705999998,KXWNBATOTAL-26JUL06SEALA-175,Seattle vs Los Angeles,Over 174.5 points scored,2026-07-07T04:24:34Z,Sports,102869.78,0,https://polymarket.com/market/wnba-sea-la-2026-07-06-total-174pt5,,
79.5,2583194,Nottingham Open: Jessica Bouzas Maneiro vs Emma Navarro,2026-06-19T16:05:49Z,Tennis,220218.98840699982,KXWTA-26NOTTIN-JBOU,Will Jessica Bouzas Maneiro win the WTA Nottingham?,Jessica Bouzas Maneiro,2026-06-19T15:50:41Z,Sports,0.0,0,https://polymarket.com/market/wta-maneiro-navarro-2026-06-19,,
79.5,2587340,Halle Open: Frances Tiafoe vs Felix Auger-Aliassime,2026-06-19T21:17:22Z,Tennis,1028697.1651239981,KXATPMATCH-26JUN19TIAAUG-TIA,Will Frances Tiafoe win the Tiafoe vs Auger-Aliassime: Quarterfinal match?,Frances Tiafoe,2026-06-19T20:51:02Z,Sports,4078123.63,0,https://polymarket.com/market/atp-tiafoe-augeral-2026-06-19,,
79.5,1901263,Will ThunderTalk Gaming win LPL 2026 Split 2?,2026-06-02T20:33:22Z,Sports,2088.664234,KXLOLMAP-26JUN020500LGDTT-2-TT,Will ThunderTalk Gaming win map 2 in the LGD Gaming vs. ThunderTalk Gaming match?,ThunderTalk Gaming,2026-06-02T10:40:05Z,Sports,15202.55,0,https://polymarket.com/market/will-thundertalk-gaming-win-lpl-2026-split-2,,
79.5,2517784,Will DR Congo be an advancing Group Stage third-place team at the 2026 World Cup?,2026-06-28T03:36:37Z,Soccer,3342.3411380000007,KXWCGROUPQUAL-26K-COD,Will Congo DR qualify from World Cup Group K?,Congo DR,2026-06-28T02:03:38Z,Sports,128214.67,0,https://polymarket.com/market/will-dr-congo-be-an-advancing-group-stage-third-place-team-at-the-2026-world-cup-20260612150003078,,
79.5,2517773,Will Paraguay be an advancing Group Stage third-place team at the 2026 World Cup?,2026-06-27T04:24:05Z,Soccer,3205.2271570000025,KXWCGROUPQUAL-26D-PAR,Will Paraguay qualify from World Cup Group D?,Paraguay,2026-06-28T03:22:01Z,Sports,179055.57,0,https://polymarket.com/market/will-paraguay-be-an-advancing-group-stage-third-place-team-at-the-2026-world-cup-20260612150003067,,
79.4,2418016,Counter-Strike: against All authority vs ex-Zero Tenacity - Map 1 Winner,2026-06-05T18:41:15Z,Sports,2156.335987,KXCS2MAP-26JUN051000EXZAAA-1-EXZ,Will ex-Zero Tenacity win map 1 in the ex-Zero Tenacity vs. against All authority match?,ex-Zero Tenacity,2026-06-05T16:35:23Z,Sports,2371.29,0,https://polymarket.com/market/cs2-aaa-zerote-2026-06-05-game1,,
79.4,2418017,Counter-Strike: against All authority vs ex-Zero Tenacity - Map 2 Winner,2026-06-05T19:42:45Z,Sports,2148.863659,KXCS2MAP-26JUN051000EXZAAA-2-EXZ,Will ex-Zero Tenacity win map 2 in the ex-Zero Tenacity vs. against All authority match?,ex-Zero Tenacity,2026-06-05T17:40:44Z,Sports,1653.1,0,https://polymarket.com/market/cs2-aaa-zerote-2026-06-05-game2,,
79.4,2783466,Counter-Strike: Alpha Dominion Nation vs Vitality Academy - Map 2 Winner,2026-07-05T13:39:08Z,Esports,9564.839655999996,KXCS2MAP-26JUL050400VITAADN-2-VITA,Will Vitality Academy win map 2 in the Vitality Academy vs. Alpha Dominion Nation match?,Vitality Academy,2026-07-05T09:39:53Z,Sports,4584.74,0,https://polymarket.com/market/cs2-adn-vita-2026-07-05-game2,,
79.4,2533049,Borges vs. Auger-Aliassime: Match O/U 23.5,2026-06-15T15:20:15Z,Sports,2753.9695379999994,KXATPGTOTAL-26JUN14BORAUG-24,Nuno Borges vs Felix Auger-Aliassime: Total Games,Over 23.5 games,2026-06-15T14:52:31Z,Sports,1507.3,0,https://polymarket.com/market/atp-borges-augeral-2026-06-15-match-total-23pt5,,
79.4,2197168,LoL: BNK FearX Youth vs DN SOOPers Challengers - Game 1 Winner,2026-05-11T13:11:21Z,Sports,110066.80520500001,KXLOLMAP-26MAY110500DNSCFOXY-1-FOXY,Will BNK FearX Youth win map 1 in the DN SOOPers Challengers vs. BNK FearX Youth match?,BNK FearX Youth,2026-05-11T10:10:17Z,Sports,5985.34,0,https://polymarket.com/market/lol-foxy-dnsc-2026-05-11-game1,,
79.4,2197169,LoL: BNK FearX Youth vs DN SOOPers Challengers - Game 2 Winner,2026-05-11T13:56:04Z,Sports,139778.87132299985,KXLOLMAP-26MAY110500DNSCFOXY-2-FOXY,Will BNK FearX Youth win map 2 in the DN SOOPers Challengers vs. BNK FearX Youth match?,BNK FearX Youth,2026-05-11T11:10:37Z,Sports,9803.55,0,https://polymarket.com/market/lol-foxy-dnsc-2026-05-11-game2,,
79.4,2263147,LoL: KT Rolster Challengers vs BNK FearX Youth - Game 1 Winner,2026-05-22T07:59:53Z,Sports,84379.592384,KXLOLMAP-26MAY220100FOXYKTC-1-KTC,Will KT Rolster Challengers win map 1 in the BNK FearX Youth vs. KT Rolster Challengers match?,KT Rolster Challengers,2026-05-22T05:40:47Z,Sports,11739.33,0,https://polymarket.com/market/lol-ktc-foxy-2026-05-22-game1,,
79.4,2263148,LoL: KT Rolster Challengers vs BNK FearX Youth - Game 2 Winner,2026-05-22T11:41:54Z,Sports,100159.510259,KXLOLMAP-26MAY220100FOXYKTC-2-KTC,Will KT Rolster Challengers win map 2 in the BNK FearX Youth vs. KT Rolster Challengers match?,KT Rolster Challengers,2026-05-22T06:36:48Z,Sports,13353.74,0,https://polymarket.com/market/lol-ktc-foxy-2026-05-22-game2,,
79.4,2269559,LoL: Nongshim Red Force vs Hanwha Life Esports - Game 1 Winner,2026-05-23T15:05:39Z,Sports,709410.1303140011,KXLOLMAP-26MAY230600HLENS-1-NS,Will Nongshim Red Force win map 1 in the Hanwha Life Esports vs. Nongshim Red Force match?,Nongshim Red Force,2026-05-23T11:47:08Z,Sports,31456.77,0,https://polymarket.com/market/lol-ns-hle1-2026-05-23-game1,,
79.4,2269560,LoL: Nongshim Red Force vs Hanwha Life Esports - Game 2 Winner,2026-05-23T16:41:10Z,Sports,473519.3688149997,KXLOLMAP-26MAY230600HLENS-2-NS,Will Nongshim Red Force win map 2 in the Hanwha Life Esports vs. Nongshim Red Force match?,Nongshim Red Force,2026-05-23T12:40:57Z,Sports,15867.03,0,https://polymarket.com/market/lol-ns-hle1-2026-05-23-game2,,
79.4,2302392,LoL: Nongshim Red Force vs Hanwha Life Esports - Game 1 Winner,2026-05-25T18:02:26Z,Sports,542851.2015530029,KXLOLMAP-26MAY250600NSHLE-1-NS,Will Nongshim Red Force win map 1 in the Nongshim Red Force vs. Hanwha Life Esports match?,Nongshim Red Force,2026-05-25T12:21:07Z,Sports,24683.77,0,https://polymarket.com/market/lol-ns-hle1-2026-05-25-game1,,
79.4,2302393,LoL: Nongshim Red Force vs Hanwha Life Esports - Game 2 Winner,2026-05-25T18:02:10Z,Sports,723057.7901549988,KXLOLMAP-26MAY250600NSHLE-2-NS,Will Nongshim Red Force win map 2 in the Nongshim Red Force vs. Hanwha Life Esports match?,Nongshim Red Force,2026-05-25T13:10:35Z,Sports,26771.32,0,https://polymarket.com/market/lol-ns-hle1-2026-05-25-game2,,
79.4,2530921,LoL: KT Rolster Challengers vs Saigon Warriors - Game 1 Winner,2026-06-15T10:54:28Z,Esports,98378.754681,KXLOLMAP-26JUN150200SGWKTC-1-SGW,Will Saigon Warriors win map 1 in the Saigon Warriors vs. KT Rolster Challengers match?,Saigon Warriors,2026-06-15T06:39:58Z,Sports,11505.39,0,https://polymarket.com/market/lol-ktc-sgw-2026-06-15-game1,,
79.4,2530922,LoL: KT Rolster Challengers vs Saigon Warriors - Game 2 Winner,2026-06-15T11:48:00Z,Esports,161009.24829999983,KXLOLMAP-26JUN150200SGWKTC-2-SGW,Will Saigon Warriors win map 2 in the Saigon Warriors vs. KT Rolster Challengers match?,Saigon Warriors,2026-06-15T07:44:56Z,Sports,20648.64,0,https://polymarket.com/market/lol-ktc-sgw-2026-06-15-game2,,
79.4,2530993,LoL: Saigon Warriors vs Top Esports Challenger - Game 1 Winner,2026-06-15T14:25:58Z,Esports,115024.18866899992,KXLOLMAP-26JUN150600TESCSGW-1-TESC,Will Top Esports Challenger win map 1 in the Top Esports Challenger vs. Saigon Warriors match?,Top Esports Challenger,2026-06-15T10:24:48Z,Sports,14270.52,0,https://polymarket.com/market/lol-sgw-tesc-2026-06-15-game1,,
79.4,2530994,LoL: Saigon Warriors vs Top Esports Challenger - Game 2 Winner,2026-06-15T15:20:00Z,Esports,158104.24692999996,KXLOLMAP-26JUN150600TESCSGW-2-TESC,Will Top Esports Challenger win map 2 in the Top Esports Challenger vs. Saigon Warriors match?,Top Esports Challenger,2026-06-15T11:14:49Z,Sports,14368.18,0,https://polymarket.com/market/lol-sgw-tesc-2026-06-15-game2,,
79.4,2755447,LoL: Hanwha Life Esports vs Team Secret Whales - Game 1 Winner,2026-07-03T05:43:38Z,Esports,619502.6122940005,KXLOLMAP-26JUL022300TSWHLE-1-TSW,Will Team Secret Whales win map 1 in the Team Secret Whales vs. Hanwha Life Esports match?,Team Secret Whales,2026-07-03T03:44:50Z,Sports,28075.02,0,https://polymarket.com/market/lol-hle1-tsw-2026-07-02-game1,,
79.4,2755448,LoL: Hanwha Life Esports vs Team Secret Whales - Game 2 Winner,2026-07-03T06:43:05Z,Esports,834044.6696499996,KXLOLMAP-26JUL022300TSWHLE-2-TSW,Will Team Secret Whales win map 2 in the Team Secret Whales vs. Hanwha Life Esports match?,Team Secret Whales,2026-07-03T04:29:56Z,Sports,58904.52,0,https://polymarket.com/market/lol-hle1-tsw-2026-07-02-game2,,
